;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;3.48;4.789;0.0;1054.01;45.73;0.0;0.0;4.787916666666667
2018-01-01 01:00:00;3.48;4.789;0.02;1054.05;44.16;0.03;1.13;4.787916666666667
2018-01-01 02:00:00;3.48;4.789;0.0;1054.08;42.24;0.0;0.0;4.787916666666667
2018-01-01 03:00:00;3.48;4.789;0.0;1054.12;39.29;0.0;0.0;4.787916666666667
2018-01-01 04:00:00;3.47;4.789;0.0;1054.15;36.0;0.0;0.0;4.787916666666667
2018-01-01 05:00:00;3.47;4.789;0.0;1054.18;41.99;0.0;0.0;4.787916666666667
2018-01-01 06:00:00;3.47;4.789;0.0;1054.22;42.25;0.0;0.0;4.787916666666667
2018-01-01 07:00:00;3.47;4.789;0.0;1054.25;44.97;0.0;0.0;4.787916666666667
2018-01-01 08:00:00;3.46;4.789;0.0;1054.28;45.0;0.0;0.0;4.787916666666667
2018-01-01 09:00:00;3.46;4.789;0.57;1054.31;44.94;0.9;40.3;4.787916666666667
2018-01-01 10:00:00;3.46;4.789;0.0;1054.34;45.04;0.0;0.0;4.787916666666667
2018-01-01 11:00:00;3.46;4.789;22.0;1054.17;46.67;34.64;1616.44;4.787916666666667
2018-01-01 12:00:00;3.46;4.789;0.0;1054.2;46.99;0.0;0.0;4.787916666666667
2018-01-01 13:00:00;3.45;4.789;3.98;1054.19;44.16;6.27;276.76;4.787916666666667
2018-01-01 14:00:00;3.45;4.789;0.0;1054.23;45.26;0.0;0.0;4.787916666666667
2018-01-01 15:00:00;3.45;4.789;0.35;1054.26;47.84;0.56;26.68;4.787916666666667
2018-01-01 16:00:00;3.45;4.789;22.0;1054.08;50.1;34.64;1735.24;4.787916666666667
2018-01-01 17:00:00;3.44;4.789;22.0;1053.89;54.3;34.64;1880.71;4.787916666666667
2018-01-01 18:00:00;3.44;4.789;22.0;1053.69;51.91;34.64;1797.93;4.787916666666667
2018-01-01 19:00:00;3.44;4.789;0.0;1053.73;51.38;0.0;0.0;4.787916666666667
2018-01-01 20:00:00;3.44;4.789;21.99;1053.53;49.2;34.62;1703.27;4.787916666666667
2018-01-01 21:00:00;3.44;4.789;0.0;1053.57;45.73;0.0;0.0;4.787916666666667
2018-01-01 22:00:00;3.43;4.789;0.0;1053.6;44.84;0.0;0.0;4.787916666666667
2018-01-01 23:00:00;3.43;4.789;0.0;1053.64;38.11;0.0;0.0;4.787916666666667
2018-01-02 00:00:00;3.43;4.853;0.0;1053.68;19.19;0.0;0.0;4.843333333333334
2018-01-02 01:00:00;3.43;4.853;0.0;1053.71;14.99;0.0;0.0;4.843333333333334
2018-01-02 02:00:00;3.42;4.853;0.0;1053.75;11.0;0.0;0.0;4.843333333333334
2018-01-02 03:00:00;3.42;4.853;0.0;1053.79;10.0;0.0;0.0;4.843333333333334
2018-01-02 04:00:00;3.42;4.853;0.0;1053.82;11.83;0.0;0.0;4.843333333333334
2018-01-02 05:00:00;3.42;4.853;0.0;1053.86;14.99;0.0;0.0;4.843333333333334
2018-01-02 06:00:00;3.42;4.853;0.0;1053.89;40.6;0.0;0.0;4.843333333333334
2018-01-02 07:00:00;3.41;4.853;22.0;1053.7;46.99;34.64;1627.52;4.843333333333334
2018-01-02 08:00:00;3.41;4.853;0.0;1053.73;47.95;0.0;0.0;4.843333333333334
2018-01-02 09:00:00;3.41;4.853;0.0;1053.77;49.9;0.0;0.0;4.843333333333334
2018-01-02 10:00:00;3.41;4.853;21.62;1053.58;50.0;34.04;1702.2;4.843333333333334
2018-01-02 11:00:00;3.41;4.853;0.0;1053.61;49.7;0.0;0.0;4.843333333333334
2018-01-02 12:00:00;3.4;4.853;0.0;1053.65;48.16;0.0;0.0;4.843333333333334
2018-01-02 13:00:00;3.4;4.853;0.0;1053.69;47.24;0.0;0.0;4.843333333333334
2018-01-02 14:00:00;3.4;4.853;0.0;1053.72;46.1;0.0;0.0;4.843333333333334
2018-01-02 15:00:00;3.4;4.853;0.0;1053.76;47.6;0.0;0.0;4.843333333333334
2018-01-02 16:00:00;3.4;4.853;0.0;1053.79;50.45;0.0;0.0;4.843333333333334
2018-01-02 17:00:00;3.39;4.853;22.0;1053.59;54.9;34.64;1901.49;4.843333333333334
2018-01-02 18:00:00;3.39;4.853;22.0;1053.39;57.18;34.64;1980.46;4.843333333333334
2018-01-02 19:00:00;3.39;4.853;22.0;1053.18;54.9;34.64;1901.49;4.843333333333334
2018-01-02 20:00:00;3.39;4.853;0.0;1053.22;51.2;0.0;0.0;4.843333333333334
2018-01-02 21:00:00;3.38;4.853;6.62;1053.18;48.82;10.42;508.86;4.843333333333334
2018-01-02 22:00:00;3.38;4.853;0.0;1053.22;45.14;0.0;0.0;4.843333333333334
2018-01-02 23:00:00;3.38;4.853;0.0;1053.26;40.09;0.0;0.0;4.843333333333334
2018-01-03 00:00:00;3.38;4.905;0.0;1053.3;42.75;0.0;0.0;4.905
2018-01-03 01:00:00;3.38;4.905;0.0;1053.33;35.02;0.0;0.0;4.905
2018-01-03 02:00:00;3.38;4.905;0.0;1053.37;28.85;0.0;0.0;4.905
2018-01-03 03:00:00;3.37;4.905;0.0;1053.41;28.0;0.0;0.0;4.905
2018-01-03 04:00:00;3.37;4.905;0.0;1053.45;35.02;0.0;0.0;4.905
2018-01-03 05:00:00;3.37;4.905;0.0;1053.48;44.49;0.0;0.0;4.905
2018-01-03 06:00:00;3.37;4.905;0.0;1053.52;50.65;0.0;0.0;4.905
2018-01-03 07:00:00;3.36;4.905;22.0;1053.31;67.0;34.64;2320.58;4.905
2018-01-03 08:00:00;3.36;4.905;22.0;1053.1;70.0;34.64;2424.49;4.905
2018-01-03 09:00:00;3.36;4.905;22.0;1052.88;68.0;34.64;2355.21;4.905
2018-01-03 10:00:00;3.36;4.905;0.0;1052.92;55.7;0.0;0.0;4.905
2018-01-03 11:00:00;3.36;4.905;0.0;1052.96;53.3;0.0;0.0;4.905
2018-01-03 12:00:00;3.35;4.905;0.0;1053.0;52.61;0.0;0.0;4.905
2018-01-03 13:00:00;3.35;4.905;0.0;1053.04;50.65;0.0;0.0;4.905
2018-01-03 14:00:00;3.35;4.905;0.0;1053.08;53.3;0.0;0.0;4.905
2018-01-03 15:00:00;3.35;4.905;0.0;1053.12;54.9;0.0;0.0;4.905
2018-01-03 16:00:00;3.35;4.905;0.0;1053.16;59.0;0.0;0.0;4.905
2018-01-03 17:00:00;3.34;4.905;22.0;1052.94;70.0;34.64;2424.48;4.905
2018-01-03 18:00:00;3.34;4.905;22.0;1052.72;67.18;34.64;2326.81;4.905
2018-01-03 19:00:00;3.34;4.905;7.72;1052.66;62.6;12.15;760.83;4.905
2018-01-03 20:00:00;3.34;4.905;0.0;1052.7;57.71;0.0;0.0;4.905
2018-01-03 21:00:00;3.34;4.905;0.0;1052.74;53.3;0.0;0.0;4.905
2018-01-03 22:00:00;3.33;4.905;0.0;1052.78;49.7;0.0;0.0;4.905
2018-01-03 23:00:00;3.33;4.905;0.0;1052.82;44.15;0.0;0.0;4.905
2018-01-04 00:00:00;3.33;4.955;0.0;1052.86;32.5;0.0;0.01;4.954583333333333
2018-01-04 01:00:00;3.33;4.955;0.0;1052.9;23.23;0.0;0.01;4.954583333333333
2018-01-04 02:00:00;3.33;4.955;0.0;1052.94;18.22;0.0;0.03;4.954583333333333
2018-01-04 03:00:00;3.32;4.955;0.0;1052.98;17.3;0.0;0.0;4.954583333333333
2018-01-04 04:00:00;3.32;4.955;0.0;1053.02;18.39;0.0;0.04;4.954583333333333
2018-01-04 05:00:00;3.32;4.955;0.0;1053.06;33.67;0.0;0.01;4.954583333333333
2018-01-04 06:00:00;3.32;4.955;0.0;1053.1;44.39;0.0;0.0;4.954583333333333
2018-01-04 07:00:00;3.32;4.955;0.0;1053.14;49.78;0.0;0.0;4.954583333333333
2018-01-04 08:00:00;3.31;4.955;0.01;1053.17;50.25;0.01;0.44;4.954583333333333
