Date_and_time Rainfall Snowfall
2019-07-21 08:00,   0.00000,
2019-07-21 08:00,   0.00000,
2019-07-21 09:00,   0.00000,
2019-07-21 09:00,   0.00000,
2019-07-21 10:00,   0.65811,
2019-07-21 10:00,   0.00000,
2019-07-21 11:00,   0.00000,
2019-07-21 11:00,   0.00000,
2019-07-21 12:00,   0.00000,
2019-07-21 12:00,   0.00000,
2019-07-21 13:00,   0.00000,
2019-07-21 13:00,   0.00000,
2019-07-21 14:00,   0.00000,
2019-07-21 14:00,   0.00000,
2019-07-21 15:00,   0.00000,
2019-07-21 15:00,   0.00000,
2019-07-21 16:00,   0.00000,
2019-07-21 16:00,   0.00000,
2019-07-21 17:00,   0.00000,
2019-07-21 17:00,   0.00000,
2019-07-21 18:00,   0.00000,
2019-07-21 18:00,   0.00000,
2019-07-21 19:00,   0.00000,
2019-07-21 19:00,   0.00000,
2019-07-21 20:00,   0.00000,
2019-07-21 20:00,   0.00000,
2019-07-21 21:00,   0.00000,
2019-07-21 21:00,   0.00000,
2019-07-21 22:00,   0.00000,
2019-07-21 22:00,   0.00000,
2019-07-21 23:00,   0.00000,
2019-07-21 23:00,   0.00000,
2019-07-22 00:00,   0.00000,
2019-07-22 00:00,   0.00000,
2019-07-22 01:00,   0.00000,
2019-07-22 01:00,   0.00000,
2019-07-22 02:00,   0.00000,
2019-07-22 02:00,   0.00000,
2019-07-22 03:00,   0.00000,
2019-07-22 03:00,   0.00000,
2019-07-22 04:00,   0.00000,
2019-07-22 04:00,   0.00000,
2019-07-22 05:00,   0.00000,
2019-07-22 05:00,   0.00000,
2019-07-22 06:00,   0.00000,
2019-07-22 06:00,   0.00000,
2019-07-22 07:00,   0.00000,
2019-07-22 07:00,   0.00000,
2019-07-22 08:00,   0.00000,
2019-07-22 08:00,   0.00000,
2019-07-22 09:00,   0.00000,
2019-07-22 09:00,   0.00000,
2019-07-22 10:00,   0.00000,
2019-07-22 10:00,   0.00000,
2019-07-22 11:00,   0.00000,
2019-07-22 11:00,   0.00000,
2019-07-22 12:00,   0.00000,
2019-07-22 12:00,   0.00000,
2019-07-22 13:00,   0.00000,
2019-07-22 13:00,   0.00000,
2019-07-22 14:00,   0.00000,
2019-07-22 14:00,   0.00000,
2019-07-22 15:00,   0.00000,
2019-07-22 15:00,   0.00000,
2019-07-22 16:00,   0.00000,
2019-07-22 16:00,   0.00000,
2019-07-22 17:00,   0.00000,
2019-07-22 17:00,   0.00000,
2019-07-22 18:00,   0.00000,
2019-07-22 18:00,   0.00000,
2019-07-22 19:00,   0.00000,
2019-07-22 19:00,   0.00000,
2019-07-22 20:00,   0.00000,
2019-07-22 20:00,   0.00000,
2019-07-22 21:00,   0.00000,
2019-07-22 21:00,   0.00000,
2019-07-22 22:00,   0.00000,
2019-07-22 22:00,   0.00000,
2019-07-22 23:00,   0.00000,
2019-07-22 23:00,   0.00000,
2019-07-23 00:00,   0.00000,
2019-07-23 00:00,   0.00000,
2019-07-23 01:00,   0.00000,
2019-07-23 01:00,   0.00000,
2019-07-23 02:00,   0.00000,
2019-07-23 02:00,   0.00000,
2019-07-23 03:00,   0.00000,
2019-07-23 03:00,   0.00000,
2019-07-23 04:00,   0.00000,
2019-07-23 04:00,   0.00000,
2019-07-23 05:00,   0.00000,
2019-07-23 05:00,   0.00000,
2019-07-23 06:00,   0.00000,
2019-07-23 06:00,   0.00000,
2019-07-23 07:00,   0.00000,
2019-07-23 07:00,   0.00000,
