;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;3.48;4.789;4.99;1053.96;45.73;7.86;359.37;4.788333333333334
2018-01-01 01:00:00;3.48;4.789;0.21;1053.99;44.16;0.33;14.37;4.788333333333334
2018-01-01 02:00:00;3.48;4.789;0.0;1054.03;42.24;0.01;0.28;4.788333333333334
2018-01-01 03:00:00;3.48;4.789;0.0;1054.06;39.29;0.01;0.2;4.788333333333334
2018-01-01 04:00:00;3.47;4.789;0.0;1054.1;36.0;0.01;0.18;4.788333333333334
2018-01-01 05:00:00;3.47;4.789;0.0;1054.13;41.99;0.01;0.23;4.788333333333334
2018-01-01 06:00:00;3.47;4.789;0.0;1054.17;42.25;0.01;0.22;4.788333333333334
2018-01-01 07:00:00;3.47;4.789;0.08;1054.2;44.97;0.13;6.0;4.788333333333334
2018-01-01 08:00:00;3.46;4.789;0.01;1054.23;45.0;0.01;0.64;4.788333333333334
2018-01-01 09:00:00;3.46;4.789;0.0;1054.27;44.94;0.01;0.23;4.788333333333334
2018-01-01 10:00:00;3.46;4.789;0.0;1054.3;45.04;0.0;0.0;4.788333333333334
2018-01-01 11:00:00;3.46;4.789;21.67;1054.12;46.67;34.11;1592.02;4.788333333333334
2018-01-01 12:00:00;3.46;4.789;0.0;1054.16;46.99;0.01;0.24;4.788333333333334
2018-01-01 13:00:00;3.45;4.789;0.0;1054.19;44.16;0.01;0.33;4.788333333333334
2018-01-01 14:00:00;3.45;4.789;0.01;1054.22;45.26;0.01;0.37;4.788333333333334
2018-01-01 15:00:00;3.45;4.789;0.0;1054.26;47.84;0.0;0.2;4.788333333333334
2018-01-01 16:00:00;3.45;4.789;22.0;1054.08;50.1;34.63;1735.0;4.788333333333334
2018-01-01 17:00:00;3.44;4.789;22.0;1053.89;54.3;34.63;1880.48;4.788333333333334
2018-01-01 18:00:00;3.44;4.789;21.93;1053.69;51.91;34.52;1792.0;4.788333333333334
2018-01-01 19:00:00;3.44;4.789;22.0;1053.49;51.38;34.63;1779.37;4.788333333333334
2018-01-01 20:00:00;3.44;4.789;0.01;1053.53;49.2;0.01;0.41;4.788333333333334
2018-01-01 21:00:00;3.44;4.789;0.0;1053.57;45.73;0.01;0.23;4.788333333333334
2018-01-01 22:00:00;3.43;4.789;0.0;1053.6;44.84;0.0;0.22;4.788333333333334
2018-01-01 23:00:00;3.43;4.789;0.01;1053.64;38.11;0.01;0.31;4.788333333333334
2018-01-02 00:00:00;3.43;4.853;0.0;1053.68;19.19;0.0;0.0;4.852916666666667
2018-01-02 01:00:00;3.43;4.853;0.0;1053.71;14.99;0.0;0.0;4.852916666666667
2018-01-02 02:00:00;3.42;4.853;0.0;1053.75;11.0;0.0;0.01;4.852916666666667
2018-01-02 03:00:00;3.42;4.853;0.0;1053.79;10.0;0.0;0.0;4.852916666666667
